T,spins,cycles,ordered,delay,E,M,Mabs,cv,suscept,accepted
1.0,4,100.0,0,0,-1.935,0.15875,0.97625,0.5030999999999999,0.07524375000000072,15
1.0,4,110.15819387358995,0,0,-1.9925889512302941,0.9974292073641392,0.9974292073641392,0.05906869558217842,0.007987271146352448,2
1.0,4,121.34827677491444,0,0,-1.994259880994265,-0.9971299404971325,0.9971299404971325,0.045789156181079704,0.011447289045269926,0
1.0,4,133.6750699919708,0,0,-1.9898998370898726,0.9949499185449363,0.9949499185449363,0.08039325011777443,0.020098312529443607,1
1.0,4,147.25404276241224,0,0,-1.9795721362320904,-0.9906349412447897,0.9923326875022787,0.161753719670795,0.025340860494667883,6
1.0,4,162.2123939129173,0,0,-1.99738128625324,-0.99869064312662,0.99869064312662,0.020922279327329818,0.0052305698318324545,1
1.0,4,178.69024337358286,0,0,-1.9922744145337608,-0.9961372072668804,0.9961372072668804,0.06156594504672874,0.015391486261682186,0
1.0,4,196.84194472866113,0,0,-1.9787449292726222,0.9887374373804471,0.9912775464039035,0.16823345369251896,0.03077532606225697,5
1.0,4,216.83753109874354,0,0,-1.9922750356499666,0.9961375178249833,0.9961375178249833,0.061561014503430656,0.015390253625857664,1
1.0,4,238.8643078984598,0,0,-1.992763189226017,0.9963815946130085,0.9963815946130085,0.057685000471151326,0.014421250117787832,1
1.0,4,263.12860738959444,0,0,-1.9781201487884417,-0.9871598629160379,0.9919103916114953,0.17312389813630702,0.026396032063952468,11
1.0,4,289.8577214651068,0,0,-1.9854568548013614,-0.9940221655771369,0.9940221655771369,0.11549914930003524,0.02118092332099142,5
1.0,4,319.3020307691027,0,0,-1.9871467728272194,0.9927904286622988,0.9951393019162317,0.10216499558722347,0.01621645578638331,8
1.0,4,351.73735009693803,0,0,-1.9616910169188388,-0.14428379580961026,0.9858208117631991,0.3006015519104377,0.0459619488234253,23
1.0,4,387.4675120456132,0,0,-1.9975868322835895,-0.9987934161417947,0.9987934161417947,0.0192820482175744,0.0048205120543936,1
1.0,4,426.8272131163821,0,0,-1.970352344358808,-0.9866404649442366,0.9889833333679688,0.2336653111894602,0.03596687637626994,20
1.0,4,470.18514892998564,0,0,-1.9981490315847876,-0.9993403685108059,0.9993403685108059,0.0147940429854021,0.002105080065146314,2
1.0,4,517.9474679231213,0,0,-1.9944107539363969,0.9976880514004192,0.9976880514004192,0.0445890098225874,0.008261065108573273,2
