0,1.3610184987664738e-07,1.5801303885741562e-06,1.5867122175867214e-05,0.00013769073058197148,0.001031470671252056,0.006661820571670363,0.03703465041779484,0.17684830289697603,0.723415008816458,2.5256179279659436,7.486727777739889,18.699814437803745,38.88188143415869,65.89537934298336,87.20264863174347,80.31091827723662,26.438124542550547,-67.61537939051877,-160.77087951996288,-200.0,-160.770879519963,-67.6153793905192,26.438124542550547,80.31091827723662,87.20264863174349,65.89537934298349,38.88188143415881,18.699814437803745,7.486727777739905,2.525617927965955,0.723415008816458,0.17684830289697603,0.0370346504177949,0.00666182057167043,0.0010314706712520627,0.00013769073058197148,1.586712217586732e-05,1.5801303885741721e-06,1.3610184987664738e-07
0.0,1.3610184987664738e-07,1.499373803191725e-06,1.5075123228136924e-05,0.00013093283040993187,0.0009813128388736327,0.006338099546565791,0.03521860241184974,0.16799788868602597,0.6859740564521181,2.3882709150049974,7.0504715919919985,17.50250717411381,36.05122849005361,60.15706472770251,77.30055524151456,65.94551093044652,9.324507119443897,-83.49147973793163,-170.44895161936992,-200.0,-151.09280742055597,-51.73927904310633,43.55174196565723,94.67632562402672,97.10474202197238,71.63369395826435,41.712534378263896,19.89712170149369,7.922983963487795,2.662964940926902,0.7608559611807982,0.1856987171079261,0.03885069842374,0.006985541596775003,0.0010816285036304865,0.00014444863075401115,1.665912112359761e-05,1.660886973956604e-06,1.3610184987664738e-07
1.0,1.3610184987664738e-07,-0.7120681280419906,-0.712022578142883,-0.7118518497271685,-0.7109128021272445,-0.7053723440238417,-0.6759259543202806,-0.5410616210305292,-0.015695400331944942,1.7098169118586577,6.4351392897072754,17.034596907912032,35.87802894168695,60.48653952718783,78.3575983991985,67.88495497666042,12.130656251100785,-80.068422708685,-166.87515791111232,-196.84279870833484,-148.8361021491987,-50.609545711348744,43.648897312582605,94.06623482621156,96.16367708612803,70.63817699233468,40.79124339558115,19.06914344062869,7.1607495812223405,1.9351721147833563,0.04753920539719869,-0.5225425396995582,-0.6678388211147649,-0.6992450675634356,-0.704983992911952,-0.7058353426687168,-0.7059086328607143,-0.7058916968526259,1.3610184987664738e-07
2.0,1.3610184987664738e-07,-0.6085344651955407,-0.572886956542985,-0.5371216143933607,-0.5006290271927403,-0.45977192393513455,-0.39624644080777205,-0.23291125503913648,0.29913272362826127,1.9592421976315413,6.418000156287536,16.283487911227844,33.509602126656425,55.20654431999247,68.87916160179222,53.86829220777686,-4.752856277065364,-95.87014815004211,-176.6537762179492,-197.11161963042815,-139.56219847691995,-35.222274605036645,60.24301343646494,107.9249643979599,105.59787174922539,75.95700754932929,43.25033262662331,19.938618824228538,7.30892933796807,1.8216934592414369,-0.12981765073789098,-0.692950926534033,-0.8099082015038153,-0.8074837386841958,-0.7781887376901768,-0.7437823435368498,-0.7085639101028536,-0.6732522349619554,1.3610184987664738e-07
3.0,1.3610184987664738e-07,-1.927904544005452,-1.8983669380243406,-1.8705177509528723,-1.843734253431438,-1.814309270251876,-1.7636127421462398,-1.6131926561075427,-1.0896761340394567,0.5791640623597052,5.094826345659468,15.126504097927729,32.724855100262715,55.115199886667796,69.88384817900926,56.34224736374067,-0.6402089713133048,-90.32398275513043,-170.31788580462506,-190.94165160525952,-134.51836158729165,-31.922435777000544,61.710257297921395,107.92317601678178,104.68234116537168,74.61777670619804,41.790481663916296,18.488494690422645,5.898763892438999,0.4447875558016474,-1.4852605618308194,-2.0348767061886095,-2.1426905022499416,-2.1337367222022383,-2.09989449449909,-2.062743521024704,-2.026541454008064,-1.9919990921754585,1.3610184987664738e-07
4.0,1.3610184987664738e-07,-1.7041445173616305,-1.572808507478707,-1.442768519437717,-1.313346517701125,-1.1809452530108606,-1.0278591992721804,-0.7799727993320575,-0.18020824399625124,1.4928295413881811,5.809918872941852,15.170068792084102,31.20010749599933,50.701268324962264,61.249139522427754,43.0828563338436,-16.930597621636792,-105.773534031976,-180.04086122115731,-191.46696029104666,-125.7807829003851,-17.27958492967128,77.44125824326956,120.88261886105013,113.24062687673784,79.11748984733231,43.50082847564257,18.682348732797347,5.443173207222142,-0.2024703246476489,-2.1278040999219083,-2.6027850871362164,-2.615172102710937,-2.5057244390065034,-2.3704955842782836,-2.231950125329805,-2.0944470388672345,-1.9586401359007903,1.3610184987664738e-07
5.0,1.3610184987664738e-07,-3.4489949219142497,-3.337565862405727,-3.2343808551837974,-3.138769068577994,-3.047081694032906,-2.9412797200621097,-2.745797319803599,-2.1984277413024427,-0.5625713413847175,3.77033826512008,13.277318056476512,29.716203392302123,50.058791100183925,62.028446582490524,45.878305011712996,-11.758205267824183,-98.37462809966475,-171.22342675520008,-182.55975387986337,-118.20552676553109,-12.033346121929053,80.09505462153595,121.34963144247651,112.25547769212709,77.38173131720174,41.48875966399065,16.63198633514145,3.4389237393234486,-2.1462495533634502,-4.018204554474913,-4.449703104645801,-4.427197426558841,-4.290332282214017,-4.1346763532186195,-3.9825363174874786,-3.838226086135525,-3.702387792105175,1.3610184987664738e-07
6.0,1.3610184987664738e-07,-3.0994513272378663,-2.7984196029303368,-2.504028278571314,-2.215204371874978,-1.9280635698035895,-1.625155857326513,-1.2349612072530851,-0.5114420075559303,1.2307865526727522,5.467863058596059,14.402017318584392,29.35742671668611,46.86443304381216,54.61035371893802,33.7466407017037,-27.119569923575174,-113.20893445603154,-180.73605575140357,-183.31731902704777,-110.11175334188347,1.6456709734525177,94.66522247759552,133.07071176757006,119.58883101609209,80.72499418117415,42.13679089542271,15.865501232997453,2.124748704438592,-3.5530303346253156,-5.32408695943457,-5.5872212373448615,-5.3775544155099615,-5.050055885706605,-4.70410854678223,-4.36255961420485,-4.029484799276679,-3.7051308545396076,1.3610184987664738e-07
7.0,1.3610184987664738e-07,-5.017296128312028,-4.758452095896599,-4.5227587430435845,-4.309239538132303,-4.114064041248948,-3.9195445579292145,-3.652690958330617,-3.0618107477474137,-1.444104219081979,2.7211573330757086,11.731193892994572,27.075883938828426,45.51270434962261,54.94525933446135,36.58595356950197,-21.21647962606471,-104.32494116306134,-169.82536979679756,-172.06061897983707,-100.37092142032776,8.512656738725543,98.23303414156516,133.79396688229704,118.38308575186754,78.50126352819358,39.5365271243556,13.229488033795764,-0.41352627053666025,-5.963173564069612,-7.613366128524964,-7.772230691453602,-7.475736669958061,-7.078293634827957,-6.678876648049165,-6.300142883749512,-5.946084083172967,-5.616912008514042,1.3610184987664738e-07
8.0,1.3610184987664738e-07,-4.556366800912066,-4.010909652170247,-3.4844355121495463,-2.974738519060592,-2.4769220283225684,-1.9730615557471305,-1.3934299035942521,-0.5018992703081073,1.3531427168021617,5.558474070274049,14.131515025012867,28.116955995186114,43.809467681135,49.044169436670586,25.892414750675297,-35.35778717453916,-118.3083654554799,-178.98147474999374,-173.01533233579485,-92.99872217019944,21.055412989037592,111.4065729529596,144.01163276598632,124.22556435249034,80.43984895808035,38.90092097204667,11.310689448531921,-2.750266648709106,-8.268447016512406,-9.699924596298878,-9.578270062775475,-8.987272942734945,-8.295811110195377,-7.605841415018982,-6.939743864785041,-6.300460830996826,-5.687000265139238,1.3610184987664738e-07
