dx: 0.03
dt: 0.10
x0: 0.50
sigma: 0.10
init: sine
advance: centered
0,0.0,0.3090169943749474,0.5877852522924731,0.8090169943749475,0.9510565162951535,1.0,0.9510565162951535,0.8090169943749475,0.5877852522924732,0.3090169943749475,1.2246467991473532e-16,-0.30901699437494773,-0.5877852522924734,-0.8090169943749473,-0.9510565162951535,-1.0,-0.9510565162951536,-0.809016994374947,-0.5877852522924734,-0.3090169943749476,-2.4492935982947064e-16,0.3090169943749472,0.5877852522924736,0.8090169943749478,0.9510565162951538,1.0,0.9510565162951536,0.8090169943749477,0.5877852522924734,0.30901699437494606,3.6739403974420594e-16,-0.30901699437494706,-0.5877852522924728,-0.8090169943749472,-0.951056516295154,-1.0,-0.9510565162951538,-0.8090169943749477,-0.5877852522924735,-0.3090169943749462,-4.898587196589413e-16
0.0,0.0,0.3107990143811658,0.5896298082972249,0.8091985179480905,0.9480122652447737,0.9924830290927831,0.9382577369438011,0.79064437161457,0.5640923911976814,0.2807783123536979,-0.03156507857798002,-0.34236340775317325,-0.621193542737506,-0.8407616251538841,-0.9795747792335635,-1.0240449892631651,-0.9698191842188735,-0.8222053521241613,-0.5956529517628422,-0.3123385046996199,5.202885184264587e-06,0.3108037926665942,0.5896341332156985,0.8092023622082813,0.9480156057026902,0.9924858446692921,0.9382600106880002,0.7906460891785592,0.5640935422410349,0.28077888961304137,-0.03156507857797956,-0.3423639850125159,-0.6211946937808587,-0.8407633427178726,-0.9795770529777623,-1.0240478048396742,-0.96982252467679,-0.8222091963843527,-0.5956572766813162,-0.3123432829850488,-4.898587196589413e-16
0.1,0.0,0.3107156540925967,0.5894584763294534,0.8089432155409015,0.9476852144139561,0.9921034760719741,0.9378500680507225,0.7902357259750875,0.5637100040120162,0.2804468487651245,-0.03182593803089623,-0.34254089374790797,-0.621283047250413,-0.8407671526481757,-0.9795085547847583,-1.0239262619824472,-0.9696723431010958,-0.8220575387560026,-0.595531403573136,-0.31226788881512574,5.204200682377589e-06,0.3107204086332549,0.5894627546305309,0.8089469926392328,0.9476884696208481,0.992106190874672,0.9378522281608207,0.7902373197860879,0.5637110239876288,0.2804472904908981,-0.03182607515356716,-0.342541606832729,-0.6212843299435661,-0.8407689948336905,-0.9795109433128448,-1.023929179756548,-0.9696757704992399,-0.8220614521220193,-0.5955357772960315,-0.31227269326160945,-4.898587196589413e-16
0.2,0.0,0.3099426675834733,0.5864434685110314,0.8024366162698073,0.9367792348292349,0.9763209692887241,0.917191235617204,0.7651780981407698,0.5351616957368761,0.24965766709903225,-0.06338683377127244,-0.3733288035286658,-0.6498289363220023,-0.8658214508999686,-1.0001634733722349,-1.039704654020906,-0.9805744101247131,-0.8285608109859726,-0.5985439959292552,-0.31303960829528626,5.19834102432953e-06,0.309947416430523,0.5864477414118354,0.8024403883768125,0.9367824855563291,0.9763236802126437,0.9171933925248942,0.7651796894868983,0.5351627140314181,0.2496581079588713,-0.06338697092870217,-0.3733295158163379,-0.6498302174006789,-0.8658232906835686,-1.0001658587558098,-1.0397075679676728,-0.9805778330867002,-0.8285647193951974,-0.5985483642760583,-0.3130444070608074,-4.898587196589413e-16
0.30000000000000004,0.0,0.30978233741784444,0.586125734309267,0.8019798133048088,0.936215312547934,0.9756923636959322,0.9165467151655957,0.7645679897623562,0.534632958325347,0.24924929468679585,-0.0636476291721847,-0.3734292557699634,-0.6497719748910877,-0.865625414282607,-0.9998603140638502,-1.0393368108913106,-0.9801906542908383,-0.8282114718266474,-0.5982760345527924,-0.31289202070266503,5.198427150116805e-06,0.3097870614198685,0.586129959627179,0.8019835174239052,0.9362184773405633,0.9756949733074041,0.9165487580461599,0.7645694571079349,0.5346338454486882,0.24924960005142396,-0.06364790327540364,-0.373430103571866,-0.6497733871788949,-0.8656273781233682,-0.999862813549518,-1.039339826243396,-0.9801941632975306,-0.8282154483507268,-0.5982804506254101,-0.31289684447125155,-4.898587196589413e-16
0.4,0.0,0.30900909947014604,0.5831110179498278,0.7954747895735683,0.9253128080560056,0.9599156610675803,0.8958962174475719,0.7395211809649076,0.5060976639550365,0.2184748174585163,-0.09519279979158875,-0.40420118954107676,-0.6783024314503476,-0.890665564734736,-1.0205029850521907,-1.055105285039957,-0.9910853346178788,-0.834709842285361,-0.601285920569042,-0.3136627248871283,5.186730229433251e-06,0.3090138121118231,0.583115232497783,0.7954784837435502,0.925315963924743,0.9599182629585787,0.8958982539609995,0.7395226434182444,0.5060985477528004,0.2184751211261616,-0.09519307393183056,-0.4042020357192628,-0.6783038404835099,-0.890667523750314,-1.020505478232392,-1.0551082927263669,-0.9910888347471658,-0.8347138088971127,-0.6012903258974617,-0.3136675373088393,-4.898587196589413e-16
0.5,0.0,0.3087718394575647,0.5826469608450574,0.7948166001139708,0.9245121551588454,0.9590381599349145,0.8950150065151427,0.7387097624301526,0.5054227087032798,0.21798963869324836,-0.09545346536770913,-0.4042245821383962,-0.6780990173414132,-0.8902680118636039,-1.0199629653782054,-1.054488416623683,-0.9904647585528927,-0.8341590632097095,-0.6008716115768071,-0.3134382011449675,5.1868138720356435e-06,0.3087765273094793,0.5826511279208202,0.7948202264586578,0.9245152253030371,0.9590406607651226,0.8950169292884526,0.7387111011982316,0.5054234616658173,0.21798980721435335,-0.09545387610059407,-0.40422556348149274,-0.6781005572464421,-0.8902700946191409,-1.0199655723709888,-1.0544915254606964,-0.990468344513401,-0.8341630977696837,-0.6008760645159346,-0.3134430385097542,-4.898587196589413e-16
0.6000000000000001,0.0,0.30799854272378746,0.5796332870568341,0.7883147726361355,0.9136158420938126,0.9432711921886542,0.8743779885324778,0.7136800130185428,0.47690753773415795,0.18723753328688358,-0.12697505146359975,-0.4349728731440429,-0.7066069330865397,-0.9152877758099972,-1.0405882456764755,-1.0702430441795103,-1.0013493377681435,-0.840650912806544,-0.6038780413058286,-0.31420769797045367,5.1693277178296165e-06,0.3080032135935183,0.5796374380342464,0.7883183841111364,0.9136188989027505,0.9432736814845704,0.8743799017966312,0.713681344484289,0.47690828573826705,0.18723769928585463,-0.12697546223570091,-0.43497385204261213,-0.7066084681082755,-0.9152898513342345,-1.0405908432254283,-1.0702461415402795,-1.0013529104426437,-0.8406549325358033,-0.603882478173896,-0.31421251836732944,-4.898587196589413e-16
0.7000000000000001,0.0,0.3076844119650412,0.579023022644205,0.7874553606338471,0.9125786580173227,0.9421450140906938,0.8732603066110856,0.7126674864253242,0.47608653273690654,0.18667566897908222,-0.127235522341471,-0.43491920033832615,-0.7062571170456537,-0.9146888057956393,-1.0398115002366013,-1.069377304215653,-1.0004920961265806,-0.8398988310702117,-0.603317487942517,-0.3139062940287407,5.169408788706191e-06,0.30768905812871294,0.5790271263159413,0.7874589045276071,0.9125816294164056,0.9421474027028128,0.873262106564857,0.7126686946777134,0.47608715040848204,0.1866757003530477,-0.12723606917813451,-0.4349203138795968,-0.7062587824352252,-0.9146910045859515,-1.0398142111658029,-1.069380502346859,-1.000495754313911,-0.8399029184994699,-0.6033219722502041,-0.3139111392800899,-4.898587196589413e-16
0.8,0.0,0.30691125039857453,0.5760111447260645,0.7809583531538733,0.9016912560034721,0.9263917158025073,0.8526419171255325,0.6876610410650745,0.44759859884485054,0.15595360785353118,-0.15872565932750743,-0.4656361752448518,-0.7347353766366806,-0.9396819356284092,-1.0604142371498297,-1.0851141447760273,-1.0113638474550943,-0.8463825263944104,-0.6063196968485374,-0.31467437538536736,5.1618250422767395e-06,0.306915889065694,0.5760152400168269,0.7809618894133652,0.9016942197334102,0.9263940979706038,0.8526437112881724,0.6876622450371289,0.44759921339814907,0.15595363770600731,-0.1587262062055017,-0.46563728734642496,-0.7347370389871634,-0.939684130213253,-1.0604169423567522,-1.0851173365243958,-1.0113674980251888,-0.8463866062304822,-0.6063241728040206,-0.3146792131552125,-4.898587196589413e-16
