n,iterations,jacobi,armadillo
32,1514,0.01000000000,0.000000000
32,1514,0.01000000000,0.000000000
32,1514,0.01000000000,0.000000000
32,1514,0.02000000000,0.000000000
33,1612,0.02000000000,0.000000000
33,1612,0.01000000000,0.000000000
33,1612,0.01000000000,0.000000000
33,1612,0.02000000000,0.000000000
33,1612,0.02000000000,0.000000000
34,1720,0.01000000000,0.000000000
34,1720,0.02000000000,0.000000000
34,1720,0.02000000000,0.000000000
34,1720,0.02000000000,0.000000000
34,1720,0.01000000000,0.000000000
35,1838,0.03000000000,0.000000000
35,1838,0.02000000000,0.000000000
35,1838,0.04000000000,0.000000000
35,1838,0.02000000000,0.000000000
35,1838,0.03000000000,0.000000000
36,1928,0.02000000000,0.01000000000
36,1928,0.03000000000,0.000000000
36,1928,0.03000000000,0.000000000
36,1928,0.02000000000,0.000000000
36,1928,0.03000000000,0.000000000
37,2047,0.02000000000,0.000000000
37,2047,0.02000000000,0.000000000
37,2047,0.02000000000,0.01000000000
37,2047,0.01000000000,0.000000000
37,2047,0.03000000000,0.000000000
38,2117,0.02000000000,0.000000000
38,2117,0.01000000000,0.01000000000
38,2117,0.02000000000,0.000000000
38,2117,0.03000000000,0.000000000
38,2117,0.02000000000,0.000000000
39,2321,0.02000000000,0.000000000
39,2321,0.03000000000,0.000000000
39,2321,0.03000000000,0.000000000
39,2321,0.03000000000,0.000000000
39,2321,0.03000000000,0.000000000
40,2395,0.02000000000,0.000000000
40,2395,0.04000000000,0.000000000
40,2395,0.03000000000,0.000000000
40,2395,0.03000000000,0.000000000
40,2395,0.03000000000,0.000000000
41,2505,0.03000000000,0.000000000
41,2505,0.04000000000,0.000000000
41,2505,0.02000000000,0.000000000
41,2505,0.04000000000,0.000000000
41,2505,0.02000000000,0.01000000000
42,2653,0.04000000000,0.000000000
42,2653,0.03000000000,0.000000000
42,2653,0.03000000000,0.000000000
42,2653,0.04000000000,0.000000000
42,2653,0.04000000000,0.000000000
43,2806,0.03000000000,0.000000000
43,2806,0.04000000000,0.01000000000
43,2806,0.03000000000,0.000000000
43,2806,0.04000000000,0.000000000
43,2806,0.04000000000,0.000000000
44,2926,0.04000000000,0.000000000
44,2926,0.03000000000,0.000000000
44,2926,0.05000000000,0.000000000
44,2926,0.04000000000,0.000000000
44,2926,0.04000000000,0.000000000
45,3093,0.04000000000,0.01000000000
45,3093,0.04000000000,0.000000000
45,3093,0.05000000000,0.000000000
45,3093,0.04000000000,0.000000000
45,3093,0.04000000000,0.000000000
46,3170,0.05000000000,0.000000000
46,3170,0.06000000000,0.01000000000
46,3170,0.06000000000,0.000000000
46,3170,0.06000000000,0.01000000000
46,3170,0.06000000000,0.000000000
47,3359,0.04000000000,0.000000000
47,3359,0.06000000000,0.000000000
47,3359,0.04000000000,0.000000000
47,3359,0.06000000000,0.000000000
47,3359,0.05000000000,0.000000000
48,3451,0.05000000000,0.000000000
48,3451,0.06000000000,0.000000000
48,3451,0.05000000000,0.000000000
48,3451,0.06000000000,0.000000000
48,3451,0.05000000000,0.000000000
49,3645,0.05000000000,0.01000000000
49,3645,0.05000000000,0.000000000
49,3645,0.05000000000,0.01000000000
49,3645,0.05000000000,0.000000000
49,3645,0.06000000000,0.000000000
50,3777,0.06000000000,0.000000000
50,3777,0.07000000000,0.000000000
50,3777,0.06000000000,0.000000000
50,3777,0.08000000000,0.000000000
50,3777,0.09000000000,0.000000000
51,3955,0.08000000000,0.000000000
51,3955,0.06000000000,0.000000000
51,3955,0.07000000000,0.000000000
51,3955,0.07000000000,0.000000000
51,3955,0.07000000000,0.000000000
52,4033,0.07000000000,0.000000000
52,4033,0.07000000000,0.000000000
52,4033,0.07000000000,0.000000000
52,4033,0.07000000000,0.000000000
52,4033,0.07000000000,0.01000000000
53,4233,0.1000000000,0.000000000
53,4233,0.1200000000,0.000000000
53,4233,0.1000000000,0.000000000
53,4233,0.1200000000,0.000000000
53,4233,0.1200000000,0.000000000
54,4442,0.1200000000,0.000000000
54,4442,0.1200000000,0.000000000
54,4442,0.1300000000,0.000000000
54,4442,0.1100000000,0.000000000
54,4442,0.1000000000,0.000000000
55,4613,0.09000000000,0.000000000
55,4613,0.09000000000,0.000000000
55,4613,0.09000000000,0.000000000
55,4613,0.09000000000,0.000000000
55,4613,0.08000000000,0.01000000000
56,4699,0.1100000000,0.000000000
56,4699,0.1000000000,0.000000000
56,4699,0.09000000000,0.01000000000
56,4699,0.1400000000,0.000000000
56,4699,0.1300000000,0.000000000
57,4882,0.1200000000,0.000000000
57,4882,0.09000000000,0.01000000000
57,4882,0.1000000000,0.000000000
57,4882,0.1000000000,0.000000000
57,4882,0.1000000000,0.000000000
58,5113,0.1100000000,0.000000000
58,5113,0.1000000000,0.000000000
58,5113,0.1000000000,0.01000000000
58,5113,0.1500000000,0.000000000
58,5113,0.1000000000,0.000000000
59,5290,0.1000000000,0.01000000000
59,5290,0.1000000000,0.000000000
59,5290,0.1200000000,0.000000000
59,5290,0.1200000000,0.000000000
59,5290,0.1100000000,0.000000000
60,5434,0.1800000000,0.000000000
60,5434,0.1500000000,0.000000000
60,5434,0.1200000000,0.000000000
60,5434,0.1200000000,0.000000000
60,5434,0.1100000000,0.000000000
61,5671,0.1300000000,0.000000000
61,5671,0.1500000000,0.000000000
61,5671,0.1300000000,0.000000000
61,5671,0.1500000000,0.01000000000
61,5671,0.1800000000,0.000000000
62,5802,0.2200000000,0.000000000
62,5802,0.1800000000,0.000000000
62,5802,0.1300000000,0.000000000
62,5802,0.1300000000,0.000000000
62,5802,0.1300000000,0.000000000
63,6051,0.1400000000,0.000000000
63,6051,0.1400000000,0.000000000
63,6051,0.1700000000,0.01000000000
63,6051,0.1800000000,0.000000000
63,6051,0.1400000000,0.000000000
64,6182,0.1600000000,0.000000000
64,6182,0.1400000000,0.000000000
64,6182,0.1400000000,0.01000000000
64,6182,0.1500000000,0.000000000
64,6182,0.1500000000,0.000000000
65,6421,0.1600000000,0.000000000
65,6421,0.1500000000,0.000000000
65,6421,0.1500000000,0.000000000
65,6421,0.1500000000,0.000000000
65,6421,0.1700000000,0.000000000
66,6583,0.1500000000,0.01000000000
66,6583,0.1500000000,0.000000000
66,6583,0.2000000000,0.000000000
66,6583,0.1900000000,0.000000000
66,6583,0.1800000000,0.01000000000
67,6818,0.1800000000,0.000000000
67,6818,0.1800000000,0.000000000
67,6818,0.1800000000,0.000000000
67,6818,0.1600000000,0.000000000
67,6818,0.1900000000,0.000000000
68,7030,0.1900000000,0.000000000
68,7030,0.2000000000,0.000000000
68,7030,0.1700000000,0.000000000
68,7030,0.1800000000,0.000000000
68,7030,0.2200000000,0.000000000
69,7187,0.2000000000,0.000000000
69,7187,0.2000000000,0.000000000
69,7187,0.1900000000,0.000000000
69,7187,0.2000000000,0.000000000
69,7187,0.1900000000,0.01000000000
70,7426,0.2400000000,0.01000000000
70,7426,0.2000000000,0.01000000000
70,7426,0.1900000000,0.01000000000
70,7426,0.2000000000,0.000000000
70,7426,0.2000000000,0.000000000
71,7655,0.2200000000,0.01000000000
71,7655,0.2500000000,0.000000000
71,7655,0.2400000000,0.000000000
71,7655,0.2100000000,0.01000000000
71,7655,0.2200000000,0.000000000
72,7912,0.2700000000,0.000000000
72,7912,0.2200000000,0.000000000
72,7912,0.2200000000,0.000000000
72,7912,0.2300000000,0.000000000
72,7912,0.2200000000,0.000000000
73,8125,0.2400000000,0.01000000000
73,8125,0.2400000000,0.000000000
73,8125,0.2400000000,0.000000000
73,8125,0.3400000000,0.000000000
73,8125,0.3500000000,0.000000000
74,8391,0.3300000000,0.000000000
74,8391,0.2400000000,0.000000000
74,8391,0.2500000000,0.000000000
74,8391,0.2400000000,0.000000000
74,8391,0.2500000000,0.000000000
75,8617,0.2600000000,0.000000000
75,8617,0.2600000000,0.01000000000
75,8617,0.2400000000,0.000000000
75,8617,0.2600000000,0.000000000
75,8617,0.2900000000,0.000000000
76,8830,0.3100000000,0.000000000
76,8830,0.2900000000,0.000000000
76,8830,0.3400000000,0.000000000
76,8830,0.3000000000,0.000000000
76,8830,0.2900000000,0.000000000
77,9086,0.3100000000,0.01000000000
77,9086,0.2900000000,0.000000000
77,9086,0.2900000000,0.000000000
77,9086,0.3000000000,0.000000000
77,9086,0.2900000000,0.000000000
78,9259,0.2900000000,0.000000000
78,9259,0.2900000000,0.000000000
78,9259,0.3100000000,0.01000000000
78,9259,0.3800000000,0.000000000
78,9259,0.3200000000,0.000000000
79,9519,0.3200000000,0.000000000
79,9519,0.3200000000,0.000000000
79,9519,0.3100000000,0.000000000
79,9519,0.3300000000,0.000000000
79,9519,0.3500000000,0.000000000
80,9773,0.3600000000,0.000000000
80,9773,0.3200000000,0.02000000000
80,9773,0.3200000000,0.01000000000
80,9773,0.3200000000,0.000000000
80,9773,0.3300000000,0.000000000
81,10021,0.3500000000,0.000000000
81,10021,0.3500000000,0.000000000
81,10021,0.3500000000,0.000000000
81,10021,0.3400000000,0.000000000
81,10021,0.3400000000,0.000000000
82,10276,0.4500000000,0.000000000
82,10276,0.4200000000,0.000000000
82,10276,0.3700000000,0.000000000
82,10276,0.3600000000,0.000000000
82,10276,0.3800000000,0.000000000
83,10523,0.3700000000,0.01000000000
83,10523,0.5400000000,0.000000000
83,10523,0.5900000000,0.000000000
83,10523,0.5800000000,0.01000000000
83,10523,0.4400000000,0.01000000000
84,10818,0.4100000000,0.000000000
84,10818,0.4100000000,0.000000000
84,10818,0.3900000000,0.000000000
84,10818,0.5700000000,0.01000000000
84,10818,0.5400000000,0.000000000
85,11111,0.4200000000,0.000000000
85,11111,0.4500000000,0.000000000
85,11111,0.4300000000,0.01000000000
85,11111,0.4200000000,0.000000000
85,11111,0.4900000000,0.000000000
86,11359,0.4400000000,0.000000000
86,11359,0.4800000000,0.000000000
86,11359,0.4900000000,0.000000000
86,11359,0.4300000000,0.000000000
86,11359,0.5800000000,0.000000000
87,11581,0.5700000000,0.000000000
87,11581,0.4700000000,0.01000000000
87,11581,0.4400000000,0.01000000000
87,11581,0.4900000000,0.01000000000
87,11581,0.4400000000,0.01000000000
88,11929,0.4600000000,0.000000000
88,11929,0.4600000000,0.01000000000
88,11929,0.4900000000,0.000000000
88,11929,0.4700000000,0.000000000
88,11929,0.4600000000,0.01000000000
89,12162,0.5200000000,0.000000000
89,12162,0.4900000000,0.000000000
89,12162,0.5200000000,0.000000000
89,12162,0.4800000000,0.01000000000
89,12162,0.4700000000,0.01000000000
90,12310,0.4900000000,0.000000000
90,12310,0.5200000000,0.000000000
90,12310,0.5400000000,0.01000000000
90,12310,0.5400000000,0.000000000
90,12310,0.6200000000,0.000000000
91,12758,0.6100000000,0.000000000
91,12758,0.5400000000,0.000000000
91,12758,0.5600000000,0.000000000
91,12758,0.6000000000,0.000000000
91,12758,0.5700000000,0.000000000
92,12874,0.6200000000,0.000000000
92,12874,0.6000000000,0.000000000
92,12874,0.5400000000,0.01000000000
92,12874,0.5300000000,0.000000000
92,12874,0.5500000000,0.01000000000
93,13252,0.6300000000,0.000000000
93,13252,0.6300000000,0.000000000
93,13252,0.6100000000,0.000000000
93,13252,0.6800000000,0.000000000
93,13252,0.5600000000,0.000000000
94,13456,0.6100000000,0.000000000
94,13456,0.6000000000,0.000000000
94,13456,0.6100000000,0.000000000
94,13456,0.6200000000,0.000000000
94,13456,0.6300000000,0.000000000
95,13829,0.9400000000,0.01000000000
95,13829,0.6800000000,0.000000000
95,13829,0.6300000000,0.000000000
95,13829,0.6500000000,0.01000000000
95,13829,0.6100000000,0.000000000
96,14194,0.7000000000,0.01000000000
96,14194,0.7800000000,0.000000000
96,14194,0.6600000000,0.000000000
96,14194,0.8000000000,0.000000000
96,14194,0.6700000000,0.000000000
97,14330,0.6600000000,0.01000000000
97,14330,0.6700000000,0.000000000
97,14330,0.9500000000,0.000000000
97,14330,0.7300000000,0.000000000
97,14330,0.7400000000,0.000000000
98,14703,0.7400000000,0.01000000000
98,14703,0.7100000000,0.01000000000
98,14703,0.7000000000,0.000000000
98,14703,0.7300000000,0.000000000
98,14703,0.7200000000,0.000000000
99,15049,0.8000000000,0.01000000000
99,15049,0.7600000000,0.01000000000
99,15049,0.8600000000,0.000000000
99,15049,0.7500000000,0.000000000
99,15049,0.7400000000,0.000000000
100,15350,0.9500000000,0.000000000
100,15350,0.7600000000,0.01000000000
100,15350,0.7900000000,0.000000000
100,15350,1.120000000,0.000000000
100,15350,0.7500000000,0.01000000000
