T,spins,cycles,ordered,delay,E,M,Mabs,cv,suscept,accepted
1.0,400,600000,0,0,-1.9971224487083332,0.9992251272083333,0.9992260039166666,0.029664415592269507,0.015278822858526837,175196
1.1166666666666667,400,600000,0,0,-1.9932195591666666,0.9982243545833334,0.9982243545833334,0.04925209388109789,0.009471783216446707,419305
1.2333333333333334,400,600000,0,0,-1.986097987875,-0.9962985789375,0.9962986271041666,0.08253606818496911,0.022619817850932734,871932
1.35,400,600000,0,0,-1.974610172125,-0.9929365560625,0.9929365560625,0.1316514112617736,0.07569207186795582,1625422
1.4666666666666666,400,600000,0,0,-1.95736145025,-0.9882896746875,0.9882896822708334,0.18085936584593734,0.027313704328000975,2784756
1.5833333333333333,400,600000,0,0,-1.9324324249166667,0.9808835373125,0.9808844194791666,0.2541689665368926,0.0467953024730454,4520836
1.7,400,600000,0,0,-1.898118940875,0.970001018625,0.9700012419583334,0.3442041067337855,0.07496553434290998,7004078
1.8166666666666664,400,600000,0,0,-1.852060369375,0.9543084732916667,0.9543084787083334,0.4564232083306112,0.12584180439700357,10478354
1.9333333333333331,400,600000,0,0,-1.79010715825,0.9306358029791667,0.9306358029791667,0.6116334843220307,0.24234116730358754,15353480
2.05,400,600000,0,0,-1.7069874442083333,0.7491901591875001,0.8925811490208333,0.8346013965197756,0.6191167844802805,22211482
2.1666666666666665,400,600000,0,0,-1.5901655325833335,0.07999545858333333,0.8219049980416666,1.1992263583495377,2.1045752270697826,32230380
2.283333333333333,400,600000,0,0,-1.4225259359166664,0.04728835429166667,0.6696959077916667,1.633356286001029,6.764847388724763,47247301
2.4,400,600000,0,0,-1.2378929122916666,-0.0058347283541666664,0.45706412602083335,1.4104779120467204,8.753572110333213,64556220
