T,spins,cycles,ordered,delay,E,M,Mabs,cv,suscept,accepted
1.0,400,100.0,0,0,-1.9281705,-0.940412,0.940412,17.613019171900234,9.048616602399997,718
1.0,400,11200.0,0,0,-1.9962880691964286,0.9984374151785714,0.9984388526785715,0.2672026903837104,0.20922290440197686,4345
1.0,400,22300.0,0,0,-1.9961894271300449,-0.9977838738789238,0.9977870924887893,0.21111585411970737,0.3765671365423623,8588
1.0,400,33400.0,0,0,-1.996770369760479,0.9987024026946107,0.9987024026946107,0.1269008373224642,0.14219088870879204,11180
1.0,400,44500.0,0,0,-1.9952597359550561,-0.9947990665730337,0.9948092092696629,0.25371278568025446,1.2259455794464884,19585
1.0,400,55600.0,0,0,-1.99692170323741,-0.9989864361510792,0.9989864361510792,0.07917061763087986,0.06841591255986713,17582
1.0,400,66700.0,0,0,-1.9941519936281857,-0.9893712565592204,0.9908528708770615,0.3381430047523463,2.536758242782671,33755
1.0,400,77800.0,0,0,-1.997018735218509,-0.9990688476863754,0.9990688878534705,0.06462525085633387,0.047110323250744844,23999
1.0,400,88900.0,0,0,-1.9969558430821146,-0.9991524198537682,0.9991524198537682,0.05792222434101859,0.02276696430562879,27420
1.0,400,100000.0,0,0,-1.9954043989999999,-0.993045988,0.99366343825,0.2182249485797365,1.8995538630754163,41981
1.0,400,100.0,1,0,-1.9974425,0.999360625,0.999360625,0.019059677500044926,0.0011912298437528079,33
1.0,400,11200.0,1,0,-1.9972447901785713,0.999296328125,0.999296328125,0.022581795393489302,0.0015325187140115303,3224
1.0,400,22300.0,1,0,-1.9970653475336322,0.9992518514573991,0.9992518514573991,0.02434147573658265,0.0016286397723160916,6518
1.0,400,33400.0,1,0,-1.99712325748503,0.9992649726796407,0.9992649726796407,0.023563513456028886,0.0015957494743634015,9672
1.0,400,44500.0,1,0,-1.9970529668539325,0.9992481058988765,0.9992481058988765,0.024107600501738487,0.001622518845833838,13267
1.0,400,55600.0,1,0,-1.9971665044964029,0.9992773309352517,0.9992773309352517,0.023612823450530413,0.0015800476109143348,16360
1.0,400,66700.0,1,0,-1.9971123796851575,0.999263195652174,0.999263195652174,0.023749143824679776,0.001600426451768726,19594
1.0,400,77800.0,1,0,-1.9971392410025706,0.9992699821658099,0.9992699821658099,0.023495731666916982,0.001579306769708637,22404
1.0,400,88900.0,1,0,-1.997149413104612,0.9992734535995501,0.9992734535995501,0.023426942955411506,0.0015666232222429244,25738
1.0,400,100000.0,1,0,-1.9971806287499998,0.999281360125,0.999281360125,0.023027285302232484,0.0015397129419579868,28892
2.4,400,100.0,0,0,-1.237131,0.458883875,0.458886375,2.7760582527083293,10.703882160726561,10724
2.4,400,11200.0,0,0,-1.234924908482143,-0.22376551227678573,0.45452496986607144,1.3344051174736806,8.619405500250961,1209047
2.4,400,22300.0,0,0,-1.2157531860986548,-0.09883702354260089,0.41772184977578475,1.3102438167931798,8.535851987695787,2473487
2.4,400,33400.0,0,0,-1.236477991766467,-0.005574075598802395,0.44942171781437124,1.387114684271675,8.755651087557085,3604102
2.4,400,44500.0,0,0,-1.2346317494382022,0.06355975730337078,0.45132322359550564,1.3970268350855248,8.69501559514822,4806265
2.4,400,55600.0,0,0,-1.2368574563848922,-0.10479193592625899,0.4520578878147482,1.4048905500365487,8.573199974885938,5990476
2.4,400,66700.0,0,0,-1.2301960108695653,0.06843799887556222,0.4409935588455772,1.395175812737989,8.825408493834876,7252874
2.4,400,77800.0,0,0,-1.2352950694087403,-0.09663053968508997,0.4517193889781491,1.3999057664494405,8.813296412098225,8399492
2.4,400,88900.0,0,0,-1.2404697952755905,0.02962179077615298,0.46204198847019123,1.4096342122033623,8.830942197771817,9528962
2.4,400,100000.0,0,0,-1.23786600375,-0.019196666375,0.459829551875,1.4189325203128267,8.693500513218607,10761054
2.4,400,100.0,1,0,-1.3351089999999999,0.6357183750000001,0.6357183750000001,2.532873827708348,5.037361802059892,9354
2.4,400,11200.0,1,0,-1.2360326383928573,0.003478775669642857,0.4481361194196428,1.4608269870351858,8.699723881225305,1208490
2.4,400,22300.0,1,0,-1.2348677343049328,0.08555398822869956,0.44859275168161433,1.3752145409162546,8.510022325716745,2408598
2.4,400,33400.0,1,0,-1.2334873113772455,-0.02498177881736527,0.4403859068113773,1.4173471270429066,9.347722847423446,3614836
2.4,400,44500.0,1,0,-1.2410405696629214,-0.029928458988764044,0.46329372752808984,1.4378106492783393,8.998697474154293,4763447
2.4,400,55600.0,1,0,-1.2331131461330935,0.011682010116906474,0.4453810294514388,1.4015231369981065,8.966544270048193,6022125
2.4,400,66700.0,1,0,-1.2363712488755623,-0.03936716810344828,0.4553895845202399,1.4217386967182695,8.786796868994838,7192163
2.4,400,77800.0,1,0,-1.246011627570694,0.03266570678020566,0.4704550576799486,1.4251948074937673,8.838584426807234,8277451
2.4,400,88900.0,1,0,-1.2403303607986502,-0.039494577193475815,0.4613002507030371,1.4190254373351208,8.82207098000453,9532136
2.4,400,100000.0,1,0,-1.23946174075,0.0047131826249999995,0.460876331125,1.4373300572555334,8.645258575314058,10735985
