T,spins,cycles,ordered,delay,E,M,Mabs,cv,suscept,accepted
2.213087248322148,1600,1000000,0,50000,-1.5260957234983552,0.20492836982894735,0.761956312587171,1.5468574758939642,7.24982255486375,252664743.0
2.213087248322148,3600,1000000,0,50000,-1.5272330766585447,0.7662894026999675,0.7662894026999675,1.5123581084292297,6.155519973440726,566865296.0
2.213087248322148,6400,1000000,0,50000,-1.5273408191896587,0.7639690834083573,0.7639690899096937,1.5401501045771564,9.308398877604795,1008062620.0
2.213087248322148,10000,1000000,0,50000,-1.5270085001113263,-0.7651318150982105,0.7651318150982105,1.5215026477453821,7.414286277762963,1575948894.0
2.213590604026846,1600,1000000,0,50000,-1.5271644694029607,-0.7672293373799342,0.767249224881579,1.484395976599644,5.502801057156383,252065765.0
2.213590604026846,3600,1000000,0,50000,-1.525811953891163,0.13089364189408706,0.763398923294022,1.5501301140672425,7.229475808863859,568821303.0
2.213590604026846,6400,1000000,0,50000,-1.527156430746505,-0.7663072255429688,0.7663072255429688,1.502174706261015,6.50341985296884,1008252673.0
2.213590604026846,10000,1000000,0,50000,-1.5267756025679158,0.7659474079887789,0.7659474079887789,1.5035875364414342,6.0994956300360235,1577619913.0
2.2140939597315437,1600,1000000,0,50000,-1.5267204832154604,0.34478281572450653,0.7663343905978618,1.5062843178217653,5.943113894314541,252482321.0
2.2140939597315437,3600,1000000,0,50000,-1.526603312993827,-0.7662867348292722,0.7662867348292722,1.4951512970423853,5.9726965633869735,567762402.0
2.2140939597315437,6400,1000000,0,50000,-1.5261392342894737,0.7642232208176912,0.7642232208176912,1.5168349886040542,7.373631321430098,1010823699.0
2.2140939597315437,10000,1000000,0,50000,-1.5259134557922105,-0.7640934427085895,0.7640934427085895,1.5303386674519672,7.070094052076751,1581354043.0
2.214597315436242,1600,1000000,0,50000,-1.5261093282138156,-0.26543369765624997,0.7655999240756579,1.4865458119314343,6.092153006328539,252803583.0
2.214597315436242,3600,1000000,0,50000,-1.5256183011868096,-0.7643078769463937,0.7643078769463937,1.5184271234107687,6.822145622061619,569292623.0
2.214597315436242,6400,1000000,0,50000,-1.5251287147252262,-0.76314273206728,0.76314273206728,1.518139629132607,6.8940505809357,1013409791.0
2.214597315436242,10000,1000000,0,50000,-1.5256145934183158,-0.7648524322157895,0.7648524322157895,1.5238389282380582,6.4203288914682535,1581690599.0
2.21510067114094,1600,1000000,0,50000,-1.5244554150855263,-0.7634773631496711,0.7636345704424342,1.515073633910533,6.191839026698967,253776105.0
2.21510067114094,3600,1000000,0,50000,-1.5243315528814165,-0.7631226990209552,0.7631226990209552,1.5232307910471612,6.437811012998374,571097879.0
2.21510067114094,6400,1000000,0,50000,-1.524626536199527,-0.7629411706146176,0.7629411706146176,1.5242318352777646,7.044180206111911,1014390023.0
2.21510067114094,10000,1000000,0,50000,-1.5244151562593684,-0.7620438882269894,0.7620438882269894,1.561750020153763,8.921466016321839,1585753563.0
2.2156040268456376,1600,1000000,0,50000,-1.5244718164177633,-0.6556379762343749,0.7645386764202303,1.5007329537553242,5.8774606618659115,253573604.0
2.2156040268456376,3600,1000000,0,50000,-1.5230578669320989,0.6740247960175438,0.7595692558687459,1.5747670189413443,8.78529692579566,572621319.0
2.2156040268456376,6400,1000000,0,50000,-1.5239008718016036,0.7621855749717825,0.7621855749717825,1.5184340133005099,7.21122204702567,1015954105.0
2.2156040268456376,10000,1000000,0,50000,-1.5234627728847157,-0.7616462367981474,0.7616462367981474,1.5434290249080966,7.216382370072406,1589807355.0
2.216107382550336,1600,1000000,0,50000,-1.522724162763158,-0.22740473116036186,0.7604384859120066,1.5454752266662781,7.028063406876839,254574512.0
2.216107382550336,3600,1000000,0,50000,-1.5221797175406109,0.7589609440368745,0.758960949695744,1.5559259369813994,7.613886314598354,573737288.0
