T,spins,cycles,ordered,delay,E,M,Mabs,cv,suscept,accepted
1.0,4,100.0,0,3.0,-1.94,-0.97,0.97,0.46560000000000024,0.11640000000000006,4
1.0,4,137.38237958832624,0,3.0,-1.950759630187485,0.9753798150937425,0.9753798150937425,0.3842245024230273,0.09605612560575683,1
1.0,4,188.73918221350976,0,3.0,-1.9603772553249719,0.9801886276624859,0.9801886276624859,0.31070210981789437,0.07767552745447359,5
1.0,4,259.2943797404667,0,3.0,-1.9456650024769717,-0.9723504236858405,0.9771711992122948,0.42287081236091595,0.08055319062158395,17
1.0,4,356.2247890262444,0,3.0,-1.9706657751667052,-0.9856837896088453,0.9870873977108159,0.23123181168007712,0.0474744477102953,12
1.0,4,489.3900918477494,0,3.0,-1.9759288471676628,0.8671507802655397,0.9897523633369562,0.19025154106398645,0.036994610917214565,10
1.0,4,672.3357536499335,0,3.0,-1.983384035075898,-0.23704674209990345,0.9926216126050074,0.13182335823137947,0.027436597043651645,15
1.0,4,923.6708571873866,0,3.0,-1.9909689535943853,-0.9957551359806612,0.9957551359806612,0.07192213204819531,0.016366062228247547,5
1.0,4,1268.9610031679222,0,3.0,-1.9870586989711683,-0.11702487281269819,0.9947114189079347,0.10286049914137863,0.01867830916369062,23
1.0,4,1743.3288221999874,0,3.0,-1.985569191491811,0.9931431052778086,0.9945771434054207,0.11461347512871178,0.017988701564705334,33
1.0,4,2395.026619987486,0,3.0,-1.9874518138027506,0.6217571811405507,0.9954482259627064,0.09975566167063121,0.014679583438965693,42
1.0,4,3290.3445623126677,0,3.0,-1.9938641305665734,0.4255633334084055,0.997691864128865,0.048936359892596926,0.007691635828584786,29
1.0,4,4520.35365636024,0,3.0,-1.9901097754469772,-0.4779769823894092,0.996465175609046,0.07873053025734578,0.011268741858801778,70
1.0,4,6210.169418915616,0,3.0,-1.9950341390466257,-0.007387077051435809,0.9981813026096817,0.03962824852696123,0.005933092747745228,57
1.0,4,8531.678524172805,0,3.0,-1.995093925746614,0.6375650447433368,0.9981916191369504,0.039152315768768986,0.005931129959528381,66
1.0,4,11721.022975334794,0,3.0,-1.9951330228778126,0.12342139445031497,0.9982383811226849,0.038841067112267424,0.005690322937427439,108
1.0,4,16102.620275609392,0,3.0,-1.9946753665086014,-0.014881118470076546,0.9981372425669861,0.04248366104391721,0.005838031645667652,159
1.0,4,22122.1629107045,0,3.0,-1.995419714527101,0.02927494036700301,0.9984161625223569,0.036558367723138474,0.004912705228337533,186
1.0,4,30391.95382313195,0,3.0,-1.9965481769657056,-0.07027764692029576,0.9988375599891488,0.027566923945315125,0.003517411963697814,196
1.0,4,41753.189365604005,0,3.0,-1.9962786380257693,-0.14349801993655023,0.9987440632344315,0.02971550165407244,0.003807949110543607,300
1.0,4,57361.52510448681,0,3.0,-1.9964253006069814,-0.14507110793937195,0.9987879488148167,0.028546481241146893,0.0036917314457793893,425
1.0,4,78804.62815669904,0,3.0,-1.9970654475656147,0.3207283073494387,0.9990101703602493,0.02344197308312168,0.003000506353255883,474
1.0,4,108263.6733874054,0,3.0,-1.9957663844162143,0.17035146160249823,0.9985794091167122,0.03379723066663942,0.0042818574021104006,933
1.0,4,148735.21072935118,0,3.0,-1.9959060033214973,0.12079772443859149,0.9986211353159383,0.032684930192807826,0.004171586354599466,1226
1.0,4,204335.97178569395,0,3.0,-1.9966528479277978,-0.10801879281025017,0.9988910577823683,0.02673240286963896,0.003301582222220212,1373
1.0,4,280721.62039411755,0,3.0,-1.99602901697892,-0.008156211825742148,0.9986686262583094,0.03170478934402432,0.004010169204903047,2254
1.0,4,385662.04211634723,0,3.0,-1.9959573822092034,0.023429516035373896,0.9986544770818003,0.032275571291963345,0.004023277990707896,3129
1.0,4,529831.6906283702,0,3.0,-1.9957611420825419,-0.0006049090789942994,0.9985784341675054,0.033838991673887264,0.004282453679845144,4461
1.0,4,727895.3843983146,0,3.0,-1.996122013056914,-0.017689355195792903,0.9987063602565731,0.030963740413765706,0.003877157502332196,5660
1.0,4,1000000.0,0,3.0,-1.995775,-0.009759375,0.998587625,0.03372859749999968,0.004241270787437301,8412
1.0,4,100.0,1,3.0,-1.94,0.97,0.97,0.46560000000000024,0.11640000000000006,0
1.0,4,137.38237958832624,1,3.0,-1.9471201532654934,0.9744699458632446,0.9744699458632446,0.41185366111339405,0.09769334342912295,2
1.0,4,188.73918221350976,1,3.0,-1.9603772553249719,0.9801886276624859,0.9801886276624859,0.31070210981789437,0.07767552745447359,0
1.0,4,259.2943797404667,1,3.0,-1.9745896556356979,0.9872948278178489,0.9872948278178489,0.2007000125115681,0.050175003127892026,0
1.0,4,356.2247890262444,1,3.0,-1.965051342758823,-0.16808207021097787,0.9856837896088453,0.2747036233575706,0.05012878958589617,8
1.0,4,489.3900918477494,1,3.0,-1.9861456457569475,0.9930728228784738,0.9930728228784738,0.11006706141845157,0.027516765354612893,0
1.0,4,672.3357536499335,1,3.0,-1.9900771195587188,0.9950385597793594,0.9950385597793594,0.07898918930524168,0.01974729732631042,0
